327	335	 331
174	213	 40
273	327	 606
236	327	 98
22	273	 515
68	327	 622
216	315	 56
247	315	 594
399	448	 210
215	288	 32
165	444	 679
298	448	 252
409	448	 145
178	441	 651
256	409	 640
110	178	 9
83	448	 860
71	448	 753
180	446	 106
214	479	 301
446	499	 57
216	242	 671
87	499	 10
397	499	 181
129	499	 446
88	499	 15
399	448	 210
151	453	 337
410	479	 70
152	456	 528
254	410	 258
127	440	 199
149	254	 485
127	245	 199
108	480	 563
245	377	 743
163	245	 334
377	477	 68
47	377	 165
63	477	 814
52	477	 488
251	377	 148
374	440	 120
287	480	 337
386	480	 1
318	457	 371
108	480	 563
130	335	 612
40	461	 709
287	395	 420
28	457	 157
211	408	 142
360	481	 563
211	368	 388
401	481	 376
355	368	 84
360	474	 4
217	474	 672
211	368	 388
164	217	 86
146	474	 243
99	474	 54
146	382	 127
179	474	 396
250	382	 299
179	484	 75
415	480	 53
274	484	 675
349	484	 56
97	274	 32
193	349	 668
232	405	 180
193	240	 54
143	481	 149
240	430	 221
208	313	 320
268	430	 106
14	481	 504
146	382	 127
259	313	 221
388	389	 23
209	489	 308
475	476	 451
211	408	 142
220	367	 121
408	491	 20
380	476	 20
363	381	 454
455	491	 184
194	455	 430
210	415	 794
421	455	 17
363	458	 7
113	421	 553
30	491	 753
248	408	 504
167	388	 159
427	491	 8
111	408	 496
246	427	 549
236	327	 98
452	488	 5
182	459	 332
287	480	 337
126	182	 571
485	493	 75
482	488	 180
297	418	 179
201	482	 510
174	213	 40
76	201	 694
43	419	 107
410	479	 70
392	422	 376
421	455	 17
328	435	 7
441	471	 373
203	453	 240
326	493	 116
103	441	 141
291	447	 81
147	493	 243
240	430	 221
386	480	 1
392	436	 41
200	317	 519
158	304	 536
355	368	 84
304	350	 24
324	494	 261
171	494	 123
192	440	 127
247	315	 594
49	435	 416
128	372	 662
316	372	 250
198	498	 662
51	316	 355
343	476	 160
328	443	 277
81	403	 66
228	443	 130
197	328	 462
106	228	 153
384	450	 77
384	450	 77
450	472	 160
309	476	 459
222	472	 281
389	465	 158
196	476	 327
223	465	 144
133	465	 94
186	223	 50
223	270	 172
295	492	 32
270	426	 65
250	382	 299
72	426	 182
388	389	 23
397	499	 181
195	199	 243
178	441	 651
439	449	 29
374	440	 120
455	491	 184
185	489	 684
420	489	 308
193	240	 54
194	455	 430
232	405	 180
398	489	 260
316	372	 250
339	489	 127
320	339	 750
192	405	 522
209	489	 308
319	403	 515
290	447	 360
262	471	 291
100	262	 893
189	471	 218
58	189	 961
22	273	 515
299	365	 886
223	270	 172
191	309	 233
125	365	 131
312	393	 207
328	435	 7
287	480	 337
427	491	 8
268	430	 106
219	412	 17
393	471	 168
290	447	 360
447	464	 128
131	464	 999
351	463	 402
282	464	 244
422	486	 214
188	467	 61
94	486	 48
95	412	 571
219	412	 17
332	408	 225
61	396	 404
422	486	 214
35	354	 705
397	499	 181
255	470	 427
293	470	 293
265	293	 704
265	364	 168
116	364	 740
116	226	 490
226	283	 629
172	283	 718
276	364	 366
276	353	 269
175	353	 485
140	283	 139
140	145	 233
124	353	 25
240	430	 221
179	484	 75
375	446	 18
184	286	 163
431	476	 28
183	292	 624
181	496	 411
183	483	 807
332	419	 148
184	286	 163
148	494	 164
407	493	 332
200	252	 99
410	479	 70
190	445	 331
144	485	 435
179	474	 396
312	393	 207
394	424	 403
282	464	 244
243	347	 411
233	468	 3
177	347	 246
232	405	 180
457	461	 28
166	369	 86
179	484	 75
383	444	 391
328	443	 277
457	461	 28
295	492	 32
287	480	 337
148	494	 164
385	469	 19
241	469	 635
376	469	 302
56	241	 43
260	376	 193
213	476	 661
287	395	 420
416	463	 2
411	473	 41
142	411	 878
86	411	 668
174	213	 40
88	499	 15
44	473	 857
294	406	 173
41	406	 862
234	456	 71
451	496	 483
454	483	 293
441	471	 373
427	491	 8
294	341	 74
308	389	 407
296	483	 488
65	483	 739
411	473	 41
370	457	 19
428	467	 103
168	428	 706
168	314	 150
86	411	 668
447	464	 128
482	488	 180
427	491	 8
196	476	 327
487	488	 2
421	455	 17
239	417	 619
239	378	 396
101	378	 72
85	370	 732
291	447	 81
260	376	 193
404	466	 120
138	452	 377
257	466	 161
434	466	 51
249	434	 58
299	365	 886
136	452	 124
402	452	 51
177	347	 246
421	455	 17
313	457	 236
39	243	 332
272	479	 29
398	489	 260
332	362	 6
17	404	 469
404	497	 155
117	497	 213
454	483	 293
179	484	 75
487	488	 2
232	405	 180
225	442	 108
170	442	 46
60	442	 551
204	404	 769
340	467	 2
326	493	 116
390	467	 233
467	496	 389
446	499	 57
428	467	 103
358	467	 33
264	467	 403
261	264	 368
261	280	 396
358	490	 120
188	467	 61
321	467	 128
295	492	 32
239	378	 396
304	350	 24
301	478	 402
434	466	 51
414	488	 106
77	495	 189
66	495	 925
120	495	 568
360	481	 563
157	429	 16
269	478	 410
415	480	 53
300	468	 124
11	478	 577
411	473	 41
404	466	 120
323	400	 19
340	467	 2
5	400	 221
400	423	 49
139	404	 59
240	430	 221
415	453	 78
391	402	 77
371	393	 117
193	240	 54
357	361	 22
204	438	 182
237	404	 170
455	491	 184
201	482	 510
251	377	 148
259	313	 221
270	426	 65
342	352	 256
310	342	 31
345	460	 151
467	496	 389
202	365	 195
114	345	 709
221	373	 75
221	317	 465
452	488	 5
220	367	 121
77	495	 189
78	429	 850
260	376	 193
89	429	 419
25	429	 292
157	429	 16
387	429	 261
328	429	 17
12	348	 106
384	450	 77
225	442	 108
380	422	 40
441	471	 373
360	474	 4
483	488	 63
487	488	 2
155	366	 418
2	366	 576
346	366	 220
48	346	 982
143	481	 149
294	406	 173
141	425	 55
215	425	 976
118	459	 203
428	467	 103
15	425	 192
413	436	 96
330	440	 26
313	432	 452
7	432	 321
265	293	 704
32	437	 158
203	453	 240
450	472	 160
225	442	 108
358	490	 120
358	467	 33
277	433	 219
3	433	 169
148	494	 164
392	436	 41
390	467	 233
375	446	 18
234	375	 279
415	453	 78
263	497	 506
154	433	 128
434	466	 51
444	462	 178
345	460	 151
385	469	 19
332	408	 225
198	498	 662
455	491	 184
389	465	 158
1	498	 743
214	479	 301
195	417	 625
32	437	 158
265	364	 168
209	489	 308
444	462	 178
363	458	 7
309	492	 245
302	305	 25
325	431	 134
376	469	 302
371	393	 117
400	449	 789
328	435	 7
215	399	 375
447	464	 128
392	436	 41
446	499	 57
406	449	 457
439	449	 29
308	384	 454
332	408	 225
219	476	 17
333	417	 457
332	419	 148
325	331	 463
321	467	 128
319	369	 219
311	446	 545
311	383	 293
318	457	 371
308	389	 407
325	431	 134
357	361	 22
397	499	 181
344	356	 475
300	356	 173
310	342	 31
295	315	 255
294	341	 74
413	436	 96
323	400	 19
287	395	 420
284	307	 760
312	393	 207
282	464	 244
303	306	 28
281	303	 699
451	496	 483
279	429	 151
380	422	 40
278	446	 610
284	494	 183
276	364	 366
268	430	 106
400	423	 49
293	470	 293
265	293	 704
358	467	 33
263	497	 506
264	467	 403
261	280	 396
261	264	 368
260	376	 193
302	305	 25
344	473	 593
384	450	 77
257	466	 161
409	448	 145
256	409	 640
410	479	 70
253	416	 17
402	452	 51
250	382	 299
249	434	 58
401	481	 376
450	472	 160
246	427	 549
409	448	 145
267	423	 226
29	267	 931
365	489	 115
275	357	 574
239	417	 619
344	394	 730
237	404	 170
236	327	 98
234	479	 453
266	481	 292
233	468	 3
232	235	 574
232	461	 158
259	313	 221
26	337	 322
419	463	 379
279	429	 151
424	445	 90
227	470	 160
227	329	 170
224	476	 752
223	270	 172
450	472	 160
408	491	 20
227	470	 160
398	489	 260
343	476	 160
273	327	 606
92	476	 666
175	353	 485
163	245	 334
281	303	 699
42	298	 926
93	446	 998
278	446	 610
240	430	 221
355	368	 84
211	368	 388
379	491	 251
64	386	 209
388	389	 23
316	372	 250
74	360	 928
59	481	 845
249	434	 58
194	455	 430
45	491	 845
117	497	 213
228	443	 130
379	491	 251
253	416	 17
332	362	 6
205	369	 880
120	495	 568
168	314	 150
416	463	 2
407	493	 332
219	476	 17
49	435	 416
200	252	 99
200	252	 99
133	465	 94
200	317	 519
392	422	 376
320	339	 750
197	328	 462
62	443	 782
257	466	 161
205	369	 880
359	420	 379
73	389	 661
222	472	 281
328	443	 277
359	420	 379
274	484	 675
349	484	 56
97	274	 32
249	434	 58
297	418	 179
5	400	 221
190	238	 201
215	288	 32
190	445	 331
132	447	 286
131	229	 440
122	486	 232
223	465	 144
107	354	 941
186	223	 50
94	486	 48
82	199	 193
406	473	 450
475	476	 451
228	443	 130
129	499	 446
181	496	 411
180	446	 106
190	238	 201
197	328	 462
377	477	 68
21	468	 665
276	364	 366
363	381	 454
176	405	 73
257	466	 161
175	353	 485
89	429	 419
218	271	 815
253	416	 17
172	283	 718
324	494	 261
171	494	 123
420	489	 308
170	442	 46
241	469	 635
414	488	 106
41	406	 862
168	428	 706
167	388	 159
166	369	 86
457	461	 28
421	455	 17
338	385	 362
165	444	 679
391	402	 77
217	474	 672
395	461	 336
263	497	 506
308	384	 454
275	357	 574
392	436	 41
414	488	 106
385	473	 289
269	478	 410
146	382	 127
339	489	 127
304	494	 407
158	304	 536
434	466	 51
80	381	 369
390	418	 104
395	461	 336
146	382	 127
155	366	 418
193	349	 668
216	242	 671
195	417	 625
261	280	 396
153	225	 748
152	456	 528
415	453	 78
355	368	 84
151	453	 337
272	479	 29
396	447	 286
370	457	 19
254	410	 258
149	254	 485
258	372	 505
148	258	 251
147	493	 243
146	474	 243
296	483	 488
144	485	 435
431	476	 28
270	426	 65
142	411	 878
326	493	 116
141	425	 55
226	283	 629
374	440	 120
140	145	 233
317	493	 383
139	404	 59
304	350	 24
138	452	 377
234	456	 71
485	493	 75
454	483	 293
351	498	 847
136	452	 124
424	445	 90
277	433	 219
135	445	 500
330	440	 26
195	417	 625
377	477	 68
357	361	 22
133	465	 94
342	352	 256
132	447	 286
447	464	 128
131	229	 440
131	464	 999
340	467	 2
306	475	 141
329	468	 66
129	499	 446
320	339	 750
162	372	 168
128	372	 662
127	245	 199
192	440	 127
127	440	 199
182	459	 332
126	182	 571
202	365	 195
125	365	 131
332	362	 6
276	353	 269
124	353	 25
334	462	 420
123	169	 323
123	334	 319
407	493	 332
122	486	 232
391	402	 77
485	493	 75
120	495	 568
359	420	 379
365	489	 115
255	470	 427
244	463	 183
118	459	 203
404	497	 155
363	381	 454
117	497	 213
116	226	 490
265	364	 168
251	377	 148
234	375	 279
404	466	 120
114	345	 709
113	421	 553
222	472	 281
422	486	 214
306	475	 141
325	331	 463
172	283	 718
110	178	 9
109	437	 332
399	448	 210
217	474	 672
107	354	 941
102	430	 699
261	264	 368
193	349	 668
173	289	 726
104	411	 226
144	485	 435
168	314	 150
148	494	 164
102	430	 699
239	378	 396
101	378	 72
100	262	 893
99	474	 54
121	391	 433
98	121	 226
98	121	 226
47	377	 165
363	458	 7
84	299	 242
96	380	 372
349	484	 56
45	491	 845
125	365	 131
380	476	 20
213	476	 661
93	446	 998
309	476	 459
92	476	 666
187	494	 205
91	187	 361
379	491	 251
90	379	 972
10	297	 744
104	411	 226
446	499	 57
87	499	 10
123	169	 323
168	314	 150
370	457	 19
289	438	 443
298	448	 252
84	299	 242
153	225	 748
246	427	 549
163	245	 334
319	403	 515
162	384	 195
381	400	 170
390	418	 104
487	488	 2
179	484	 75
267	423	 226
121	391	 433
201	482	 510
76	201	 694
345	460	 151
377	477	 68
360	481	 563
74	360	 928
389	441	 14
73	389	 661
392	436	 41
72	426	 182
399	448	 210
140	283	 139
262	471	 291
70	262	 483
173	289	 726
190	238	 201
327	335	 331
68	327	 622
374	440	 120
389	441	 14
77	495	 189
66	495	 925
483	488	 63
413	436	 96
386	480	 1
64	386	 209
63	477	 814
328	443	 277
62	443	 782
396	470	 726
61	396	 404
225	442	 108
60	442	 551
59	481	 845
189	471	 218
58	189	 961
247	315	 594
427	491	 8
241	469	 635
56	241	 43
116	364	 740
219	412	 17
360	474	 4
34	436	 458
25	429	 292
53	306	 980
52	477	 488
226	283	 629
320	339	 750
216	315	 56
208	313	 320
311	383	 293
346	366	 220
48	346	 982
245	377	 743
170	442	 46
70	262	 483
46	458	 873
359	420	 379
186	223	 50
44	473	 857
419	463	 379
43	419	 107
398	489	 260
42	298	 926
285	393	 732
358	490	 120
450	472	 160
164	217	 86
83	448	 860
395	461	 336
393	471	 168
313	457	 236
78	429	 850
385	469	 19
454	483	 293
354	451	 794
35	354	 705
71	448	 753
109	437	 332
377	477	 68
137	456	 826
32	437	 158
134	330	 56
376	469	 302
343	476	 160
30	491	 753
267	423	 226
29	267	 931
313	457	 236
28	457	 157
255	470	 427
119	489	 499
26	337	 322
248	408	 504
248	408	 504
12	348	 106
90	379	 972
46	458	 873
278	446	 610
23	494	 909
11	478	 577
2	366	 576
309	492	 245
21	468	 665
286	492	 145
20	218	 142
134	330	 56
40	461	 709
159	385	 412
267	423	 226
422	486	 214
17	404	 469
34	436	 458
347	452	 756
389	465	 158
276	353	 269
207	481	 70
14	481	 504
401	481	 376
208	313	 320
482	488	 180
53	306	 980
106	228	 153
300	468	 124
270	426	 65
185	489	 684
166	441	 138
81	403	 66
173	289	 726
396	447	 286
347	452	 756
111	408	 496
408	491	 20
105	467	 541
51	316	 355
383	444	 391
268	430	 106
39	243	 332
384	450	 77
349	484	 56
130	335	 612
395	461	 336
416	463	 2
351	463	 402
273	327	 606
